label,fea_2,fea_4,fea_8,fea_10,fea_11,fea_1_1,fea_1_2,fea_1_4,fea_1_5,fea_1_6,fea_1_7,fea_3_1,fea_3_2,fea_3_3,fea_5_1,fea_5_2,fea_6_3,fea_6_4,fea_6_5,fea_6_6,fea_6_8,fea_6_9,fea_6_11,fea_6_12,fea_6_15,fea_6_16,fea_7_-1,fea_7_1,fea_7_2,fea_7_3,fea_7_4,fea_7_5,fea_7_7,fea_7_8,fea_7_9,fea_7_10,fea_9_1,fea_9_2,fea_9_3,fea_9_4,fea_9_5
1,0.0,-0.8809767880520777,0.8509389144901185,1.2883243294753866,0.29128990263995114,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,-0.3267152073290521,0.5171501143501661,1.2163347813446108,0.20534377982075497,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2017380295826112,-0.6434361105993525,0.1833613142102138,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.0,-0.7339277972480097,-0.651110686139667,-0.6075163209160109,0.6852204643208919,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.2328650250676734,-0.8583538663899134,-1.6524770865595242,1.8723415885025956,0.33899786199026444,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.3262460115228598,-0.49638711979528444,-0.567663486104679,-0.6075163209160109,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.6414521108514917,-0.6999934147547633,0.7674917144551304,-0.08736149839005329,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.668642961858544,-0.5076985806263666,-1.9028186866644885,-0.6862030288318912,0.3394082336702395,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.0772300476423624,-0.5981902672750239,-2.153160286769453,-0.6075163209160109,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.7592626859763071,-0.21360059901823056,0.7674917144551304,-0.08736149839005329,0.5774440911347185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.261230758215312,-0.46245273730203795,0.9343861145251066,-0.6857832264555477,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.5102467220958096,0.26148075588722,0.5171501143501661,-0.6861308752984572,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.11179745153849117,0.7674917144551304,-0.6856389193886796,0.7628340233229886,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.9215950702170513,-0.5416329631196131,-1.1517938863495956,-0.68564547880081,0.7871578913730113,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.8837706679165559,0.13705468674531623,0.7674917144551304,-0.6140822924585081,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.2990551605158075,-0.0778630690452447,-1.485582686489548,1.8723153508540742,0.05705372899325273,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.11229318760543433,-0.5642558847817774,0.8509389144901185,-0.686111197062066,1.6099672995268113,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.1016596363119913,3.270329336955073,-1.485582686489548,-0.6856389193886796,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.9460246588866803,-0.0778630690452447,-2.0697130867344646,-0.6859734494073283,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.7037061018216161,-0.4850756589642023,-1.569029886524536,1.2165971578298256,0.3680182924992623,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.8904680747319892,-0.6773704930925989,0.6840445144201424,2.5416771211094855,0.46269322141926716,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.44799273112568516,-0.33802666816013427,-0.06698028589475047,1.871954583186904,0.34145845126565366,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.6970086950061827,0.702627728299424,-0.9014522862446314,-0.686111197062066,1.2335995623025877,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.6321246497682703,0.9343861145251066,-0.6075163209160109,0.6366228451583099,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.0082786498568046,2.30885516631309,0.1833613142102138,-0.08927028731999004,0.5774440911347185,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.5996915640729863,-0.22491205984931273,1.1847277146300708,-0.6858947364617639,0.46269322141926716,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.914897663401618,4.152623281779482,1.1012805145950828,-0.6858619394011121,4.419214338938924,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,-0.5981902672750239,1.1012805145950828,-0.08736149839005329,0.43547515819634214,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.1367227762750632,-0.16835475569390193,0.9343861145251066,1.87205953378099,0.6213204220611309,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.5102467220958096,0.023940078434494694,-1.4021354864545599,-0.08736149839005329,0.3394082336702395,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.5169441289112429,-0.39458397231554504,-1.0683466863146076,-0.6075228803281413,0.7871578913730113,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0.18230053006964486,0.9343861145251066,1.8724596579209423,0.6977421973587514,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.1083570431274246,-0.47376419813312015,0.9343861145251066,-0.6074244891461857,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,-0.23622352068039487,0.7674917144551304,1.8719480237747737,0.2872340676590904,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.8904680747319892,-0.4850756589642023,-1.9862658866994765,1.872151365550815,0.5729967150814058,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.10559578079000102,-0.9714684747007349,-2.0697130867344646,-0.6858225829283299,-1.1903961207302012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.07446878530493883,0.05787446092774116,-0.15042748592973856,-0.08932932202916334,0.3394082336702395,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.2990551605158075,-0.08917452987632686,0.7674917144551304,-0.6856389193886796,0.6852204643208919,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.3262460115228598,0.21623491256289132,0.6840445144201424,-0.6074572862068376,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.8837706679165559,-0.2814693640047235,1.0178333145600946,2.7968185747443632,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-1.1394840386124867,-0.8017965622345026,0.1833613142102138,1.2163938160537842,0.5795748822675079,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.8904680747319892,-0.1796662165249841,1.1012805145950828,-0.6075228803281413,0.9667389946728877,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.7281356904912449,0.31803806004263074,0.9343861145251066,1.216623395478347,0.9679410131949925,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1.693072550528173,0.3519724425358772,-1.4021354864545599,-0.6861964694197608,0.3394082336702395,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.1394840386124867,-0.8470424055588313,0.8509389144901185,1.872400623211769,0.46269322141926716,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.44799273112568516,0.10312030425206978,0.9343861145251066,1.288455517717994,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.4507539934631086,-0.8017965622345026,1.1012805145950828,-0.6859537711709373,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.6725791063365538,-0.20228913818714842,0.09991411417522571,-0.6856126817401582,0.3394082336702395,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.6658816995211205,-0.6434361105993525,-1.1517938863495956,-0.685717632334244,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-0.8904680747319892,-0.7339277972480097,0.6005973143851542,-0.6861505535348482,0.20534377982075497,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,-1.0461030521573003,-0.43982981563987367,-1.0683466863146076,-0.6861439941227179,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,-0.9714684747007349,-0.651110686139667,1.1211052360359455,-0.25849650186545686,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.41686573564062296,-0.08917452987632686,0.9343861145251066,1.2165053260600003,1.1511049627177787,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.7864535369833596,0.23885783422505563,1.0178333145600946,-0.6074310485583162,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.3234847491854364,4.288360811752467,0.9343861145251066,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.08116619212037214,0.3972182858602058,-0.40076908603470285,-0.6075228803281413,0.46269322141926716,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.07446878530493883,0.48770997250886305,-0.06698028589475047,-0.6860652811771535,1.3133871987601689,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.5076985806263666,-0.7345578861746552,-0.6862358258925431,-1.1903961207302012,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.9771516543717425,2.4898385396104046,1.1012805145950828,-0.6075163209160109,1.8721280035446575,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.548071124396305,-0.37196105065338075,0.016466914140237616,-0.6861177564741964,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.14342018309049653,-0.33802666816013427,1.1012805145950828,-0.6075228803281413,0.20534377982075497,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.8904680747319892,-0.39458397231554504,0.26680851424520186,-0.6075228803281413,0.46269322141926716,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.572500713065934,0.5216443550021095,-1.3186882864195717,-0.6858553799889817,-1.1903961207302012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.07446878530493883,-0.1570432948628198,1.1012805145950828,-0.6859537711709373,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,-0.9714684747007349,1.0178333145600946,2.377009638988757,0.2525330424158399,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3234847491854364,0.20492345173180918,-0.4842162860696909,-0.6075228803281413,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.42356314245605625,0.30672659921154855,-0.9014522862446314,-0.6861243158863268,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.859341079246927,0.41984120752237014,1.0178333145600946,-0.6075228803281413,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.6725791063365538,-0.20228913818714842,0.6005973143851542,-0.6856126817401582,0.8841136246606682,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.8904680747319892,-0.6547475714304346,0.9343861145251066,-0.6858619394011121,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.261230758215312,1.9016425763941325,-0.4842162860696909,1.8721120090780328,1.5560746675706985,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.914897663401618,0.770496493285917,-1.3186882864195717,-0.686111197062066,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.018912201150247752,-0.3493381289912164,0.9343861145251066,2.266116217512776,0.48626848376196574,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.2056741740606209,-0.5076985806263666,-0.9848994862796194,-0.6862358258925431,0.34145845126565366,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.4507539934631086,-0.7113048755858454,0.9343861145251066,1.8724596579209423,0.09419473351545214,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,4.288360811752467,-2.5703962869443933,1.216124880156439,-1.1903961207302012,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,-0.8357309447277491,1.1012805145950828,-0.6862358258925431,0.36252013443306513,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.848707527953484,2.806559442880705,0.6005973143851542,1.0848382463671473,1.9152492286196097,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.8215166769464315,1.1211517790494638,-1.9028186866644885,-0.6862227070682823,0.5774440911347185,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.25884644234255916,0.6840445144201424,-0.6071949097216229,0.4099309216204877,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.44799273112568516,0.08049738258990546,-0.40076908603470285,-0.6859603305830676,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.11229318760543433,-0.20228913818714842,-0.9014522862446314,-0.6857504293948958,0.6010290250735915,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.04334178981987664,1.57361021229275,0.6840445144201424,-0.08736149839005329,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-1.2639920205527355,-0.6547475714304346,1.0178333145600946,-0.08736149839005329,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-2.820341794805845,-0.16835475569390193,-0.567663486104679,1.872400623211769,0.6852204643208919,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.0394056453418667,-0.9714684747007349,-1.9862658866994765,-0.08932932202916334,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.8282140837618648,-0.7226163364169276,-0.4842162860696909,-0.08736149839005329,0.3394082336702395,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.6658816995211205,-0.1570432948628198,0.9343861145251066,-0.6861964694197608,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.1327866317970534,-0.1570432948628198,1.0178333145600946,-0.6075228803281413,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.44799273112568516,-0.4172068939777094,0.9343861145251066,-0.0873221419172711,0.3394082336702395,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.17454717857555874,0.17098906923856272,1.0178333145600946,-0.08733526074153183,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,-0.8017965622345026,1.0178333145600946,1.8724596579209423,0.28930312918745643,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.7970870882768026,-0.4511412764709558,0.1833613142102138,-0.6861439941227179,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.0,-0.609501728106106,-0.06698028589475047,-0.6857504293948958,0.2480687626119991,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,-0.36064958982229856,-1.7359242865945121,-0.6075163209160109,0.9609198101496443,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.3613091514859319,-0.009994304058751773,0.6840445144201424,-0.6860849594135445,0.46269322141926716,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.4129295911626132,-0.5190100414574488,0.35025571428019,-0.08736149839005329,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.1394840386124867,-0.23622352068039487,0.09991411417522571,-0.685842261164721,0.38987036547669374,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.481880988948171,-0.609501728106106,0.7674917144551304,-0.6856913946857226,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.4507539934631086,-0.24753498151147704,0.9343861145251066,-0.6075228803281413,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-1.2328650250676734,2.161806175509022,-0.15042748592973856,-0.6856848352735923,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.693072550528173,-0.4172068939777094,-0.06698028589475047,-0.6860849594135445,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.07446878530493883,0.13705468674531623,-0.8180050862096433,-0.08736149839005329,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1.2884216092223644,0.30672659921154855,0.35025571428019,1.2159936919138317,0.9767536602283008,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.10559578079000102,0.26148075588722,-0.06698028589475047,-0.6140822924585081,0.5774440911347185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.548071124396305,-0.4511412764709558,0.5171501143501661,-0.6075163209160109,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,-0.05524014738308039,0.7674917144551304,2.265742331021345,0.709313684301705,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.41686573564062296,1.5396758297995035,-2.153160286769453,-0.6075228803281413,0.6852204643208919,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.04334178981987664,-0.39458397231554504,-0.4842162860696909,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.14342018309049653,-0.8017965622345026,0.1833613142102138,-0.08735493897792293,0.5597217186546991,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.3301821560008697,-0.22491205984931273,0.6005973143851542,1.8721448061386847,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.8282140837618648,0.10312030425206978,-0.23387468596472666,1.8722891132055528,1.3133871987601689,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.0082786498568046,-0.16835475569390193,-0.06698028589475047,-0.686019365292241,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.9215950702170513,-0.12310891236957332,-1.7359242865945121,-0.6858160235161995,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
